is_male,is_loyal_customer,age,is_business_travel,class,flight distance,inflight wifi service,departure/arrival time convenient,ease of online booking,gate location,food and drink,online boarding,seat comfort,inflight entertainment,on-board service,leg room service,baggage handling,checkin service,inflight service,cleanliness,departure delay in minutes,arrival delay in minutes
0,1,17,0,Eco,712,3,5,3,2,2,3,2,2,5,5,4,3,4,2,0,5.0
1,1,46,1,Business,2241,3,3,3,3,3,4,4,5,5,5,5,5,5,5,35,49.0
0,0,27,1,Eco,1103,3,2,2,4,5,3,5,5,3,4,4,1,4,5,0,7.0
0,1,51,1,Business,349,1,1,1,1,4,5,5,4,4,5,4,4,4,3,10,0.0
0,1,43,1,Business,2446,4,4,4,4,4,4,4,3,4,4,4,4,3,4,46,108.0
1,1,57,1,Business,2178,4,4,4,4,2,5,5,4,4,4,4,4,4,5,2,0.0
0,1,59,1,Business,2960,4,4,4,4,3,4,5,2,2,2,2,5,2,4,54,37.0
0,0,26,1,Eco,377,2,3,2,3,3,2,3,3,3,1,4,4,3,3,20,62.0
1,0,52,1,Business,528,1,1,1,2,4,1,4,4,4,3,4,5,4,4,1,0.0
0,1,53,0,Eco,1744,5,4,5,4,4,4,5,5,5,5,5,3,5,5,18,31.0
0,1,44,0,Eco Plus,1444,2,3,2,3,1,3,2,1,1,2,1,2,1,1,11,3.0
1,1,16,0,Eco,644,3,1,3,2,5,3,5,5,1,3,2,1,3,5,1,0.0
0,1,11,0,Eco,1127,3,4,3,5,5,3,5,5,5,3,5,3,4,5,0,11.0
0,1,35,0,Eco,622,3,3,3,3,2,3,2,2,3,2,4,4,3,2,5,49.0
0,1,12,1,Business,1035,2,5,5,5,2,2,2,2,2,5,3,4,3,2,0,0.0
1,1,39,1,Business,2288,5,5,5,5,5,5,5,5,5,5,5,5,5,5,124,120.0
1,1,37,1,Business,1979,3,3,3,3,5,3,3,4,4,4,4,2,4,1,0,0.0
1,1,45,1,Eco Plus,806,5,2,2,2,5,5,5,5,2,4,1,3,3,5,42,9.0
0,1,36,1,Business,2672,2,2,2,2,5,4,3,2,2,2,2,4,2,2,5,0.0
1,1,24,1,Eco,680,5,1,1,1,5,5,3,5,3,2,3,4,1,5,10,22.0
1,0,29,1,Eco,413,5,0,5,4,3,5,3,3,3,1,4,1,1,3,0,0.0
1,1,48,1,Business,3396,5,5,4,5,4,4,5,4,4,4,4,3,4,4,17,4.0
0,1,51,1,Business,1750,5,5,5,5,2,4,4,3,3,4,3,3,3,3,0,0.0
0,1,43,1,Business,3094,1,5,5,5,1,3,3,1,1,1,1,2,1,1,7,0.0
0,1,30,1,Business,486,2,2,2,2,4,4,4,4,4,5,5,5,5,4,4,3.0
1,0,18,1,Eco,1491,4,4,4,1,2,4,2,2,4,3,4,3,4,2,0,0.0
1,0,12,1,Eco,861,2,1,1,4,4,1,4,4,4,3,3,3,4,4,13,14.0
0,1,32,0,Eco Plus,214,4,3,0,2,3,0,3,3,5,1,4,2,1,3,0,0.0
1,1,50,0,Eco,280,2,3,2,3,2,2,2,2,1,5,3,2,4,2,0,3.0
0,1,65,0,Eco,302,3,5,3,2,2,5,4,1,1,3,1,3,1,4,0,4.0
0,1,69,0,Eco,1009,3,3,3,4,3,1,3,4,4,3,4,4,4,1,1,0.0
1,1,33,1,Business,1905,4,1,1,1,4,4,4,4,2,3,3,3,4,4,18,13.0
0,1,42,1,Business,417,2,2,2,2,3,4,4,3,3,4,3,5,3,4,7,3.0
0,1,40,1,Eco,773,3,4,4,4,3,3,3,3,2,5,4,4,4,3,15,26.0
1,1,67,1,Business,129,3,1,1,1,5,4,3,4,4,4,3,1,4,4,19,26.0
1,1,62,0,Eco,438,2,4,2,1,5,2,5,5,5,2,4,5,5,5,0,14.0
1,0,26,1,Business,304,2,4,2,3,5,2,5,5,4,4,4,5,4,5,0,0.0
1,0,57,1,Business,777,5,5,5,2,2,5,2,2,3,2,4,5,5,2,0,0.0
1,1,31,0,Eco,1208,3,1,3,3,5,3,5,5,3,1,3,4,4,5,0,7.0
1,1,12,0,Eco,1313,3,2,3,3,5,3,5,5,2,3,3,1,2,5,6,0.0
0,1,48,1,Eco,1749,2,4,5,4,3,2,3,1,1,2,1,1,1,2,10,8.0
0,0,38,1,Eco,719,2,2,2,3,4,2,4,4,2,1,4,1,4,4,0,0.0
1,1,57,1,Eco,277,1,0,0,4,3,1,3,3,4,4,4,4,4,3,1,9.0
0,1,33,1,Business,228,5,5,4,5,1,5,3,4,4,4,4,4,4,5,64,43.0
0,1,38,0,Eco,502,2,5,3,2,2,3,2,2,3,4,4,5,5,2,17,29.0
1,1,11,0,Eco,134,4,1,0,4,3,0,2,3,1,3,3,2,4,3,0,0.0
0,0,27,1,Business,460,0,0,0,2,5,0,5,5,4,4,5,3,4,5,0,0.0
1,1,45,1,Business,2968,1,1,1,1,3,5,4,5,5,5,5,5,5,5,0,0.0
0,1,11,0,Eco,977,1,4,1,4,3,1,3,3,3,5,5,3,4,3,0,13.0
1,1,15,0,Eco,216,4,4,4,2,4,4,4,4,3,5,4,5,4,4,0,2.0
0,0,68,1,Eco,251,3,2,3,3,3,3,2,3,2,2,3,3,3,3,0,0.0
0,1,64,1,Business,308,3,3,3,3,1,5,5,4,4,4,4,1,4,4,0,0.0
1,1,49,1,Business,1874,4,4,4,4,4,4,4,2,3,4,4,4,2,4,198,202.0
0,1,11,0,Eco,862,1,4,2,3,2,2,3,2,4,4,4,4,4,2,1,21.0
0,1,17,0,Eco,762,3,5,2,4,3,2,3,3,3,3,5,4,5,3,79,74.0
0,1,28,0,Eco,452,2,5,2,2,2,2,2,2,4,5,4,3,5,2,0,0.0
1,0,56,1,Business,235,3,3,3,3,2,3,2,2,1,3,2,1,2,2,0,0.0
1,0,26,1,Eco,578,3,3,2,3,2,1,1,1,4,2,1,1,5,1,131,121.0
0,1,18,0,Eco Plus,326,1,2,1,3,2,1,3,2,3,4,1,3,3,2,0,6.0
0,1,38,0,Eco,516,3,1,3,4,1,3,1,1,2,3,4,4,4,1,0,0.0
0,1,8,0,Eco,834,2,5,2,1,1,2,3,1,5,2,2,5,4,1,0,0.0
0,0,23,1,Eco,1020,1,1,1,3,1,1,1,1,4,4,5,4,4,1,0,0.0
1,1,51,1,Business,1644,2,2,2,2,4,5,5,5,5,5,5,4,5,5,9,0.0
0,1,52,0,Eco Plus,190,5,4,5,3,2,4,4,4,4,5,4,5,4,5,0,0.0
0,1,10,0,Eco,328,1,0,1,2,4,1,4,4,4,3,5,5,4,4,0,0.0
0,0,27,1,Business,581,5,5,5,4,2,5,1,2,3,4,5,4,4,2,0,0.0
0,1,52,1,Business,480,2,3,3,3,4,3,4,2,2,2,2,3,2,3,22,15.0
0,1,49,1,Business,1613,2,1,1,1,2,3,4,2,2,2,2,1,2,2,46,66.0
0,0,24,1,Eco,1506,2,2,2,4,3,2,3,3,5,5,4,5,4,3,0,0.0
0,1,14,1,Business,2053,4,4,4,4,5,5,5,5,3,2,3,1,3,5,0,0.0
0,1,72,1,Eco Plus,1035,2,3,3,3,2,3,2,2,2,2,2,1,2,3,62,62.0
0,1,57,1,Eco,809,4,2,2,2,5,1,5,4,4,4,4,5,4,3,126,111.0
0,1,69,1,Eco,861,3,4,2,4,3,3,4,2,2,3,2,4,2,4,6,16.0
0,0,28,1,Eco,500,3,3,4,4,4,4,3,4,3,1,3,5,1,4,0,0.0
0,1,64,0,Eco,227,2,4,2,3,5,5,4,2,2,2,2,3,2,3,6,0.0
1,1,32,1,Business,746,2,4,2,2,5,5,5,5,1,4,1,2,2,5,0,0.0
0,1,40,1,Business,2614,3,5,5,5,1,2,2,3,3,3,3,2,3,2,0,0.0
0,0,43,1,Business,718,2,2,2,3,2,2,2,2,4,5,3,3,3,2,7,0.0
1,1,56,1,Business,2590,1,1,1,1,3,4,4,5,5,5,5,3,5,5,0,0.0
0,0,18,1,Eco,257,1,3,2,3,3,2,3,3,1,2,4,1,3,3,0,0.0
0,1,33,1,Business,1190,4,2,4,4,1,2,5,5,5,5,5,1,5,1,5,0.0
1,1,48,1,Business,951,2,2,3,2,3,4,4,4,4,4,4,3,4,3,0,5.0
0,1,51,1,Business,2766,2,1,3,1,2,2,3,2,2,2,2,3,2,3,42,38.0
1,1,10,0,Eco,1050,3,5,3,1,5,3,5,5,4,3,4,4,4,5,24,5.0
0,0,24,1,Eco,269,4,4,4,2,4,4,3,4,3,5,5,4,4,4,102,85.0
1,1,40,1,Business,1256,4,4,4,4,2,5,5,4,4,4,4,3,4,5,6,17.0
0,1,60,1,Eco,707,1,5,5,5,5,3,3,2,2,1,2,1,2,3,0,0.0
0,1,45,0,Eco,733,4,4,4,1,4,5,1,3,3,4,4,2,3,4,0,0.0
0,0,18,1,Eco,399,2,1,2,4,5,2,5,5,3,4,4,1,4,5,0,0.0
1,1,59,1,Business,1235,2,2,2,2,5,4,4,5,5,5,5,5,5,3,0,0.0
0,1,10,0,Business,486,3,0,3,3,1,3,1,1,5,5,5,5,5,1,24,17.0
1,1,54,0,Eco,239,3,4,3,4,2,3,4,2,3,4,5,3,2,2,0,0.0
0,1,53,0,Business,223,1,3,1,1,1,2,2,5,5,1,5,2,5,1,1,42.0
1,1,59,1,Business,515,3,3,3,3,4,4,5,5,5,5,5,4,5,5,2,0.0
0,1,33,1,Eco,1825,4,4,4,4,4,4,4,4,2,1,5,3,1,4,14,0.0
0,1,54,0,Eco Plus,684,1,1,1,4,5,3,3,4,4,1,4,1,4,3,26,29.0
1,1,59,1,Business,2086,1,4,4,4,3,3,4,1,1,1,1,3,1,2,1,0.0
1,1,40,1,Business,334,2,2,2,2,3,4,4,4,4,4,4,4,4,3,0,39.0
0,1,7,1,Business,3110,3,2,5,5,3,3,3,3,4,2,3,3,3,3,0,0.0
1,1,17,0,Eco Plus,280,2,5,2,1,5,2,5,5,3,4,5,5,4,5,0,0.0
1,1,24,1,Business,2744,1,0,0,4,0,5,1,2,5,3,4,1,4,1,131,135.0
0,0,39,1,Business,289,3,3,3,3,4,3,4,4,3,2,4,4,4,4,10,9.0
0,1,55,0,Eco Plus,1050,4,3,3,1,4,2,4,1,1,3,1,5,1,4,29,24.0
0,1,41,0,Eco,214,5,0,5,1,4,5,4,4,3,2,4,5,5,4,0,9.0
0,1,52,1,Business,239,5,5,5,5,2,5,5,4,4,4,4,3,4,5,0,0.0
1,1,66,1,Eco,317,4,2,2,2,4,4,4,4,1,3,2,3,1,4,0,0.0
1,1,11,0,Eco,449,4,3,4,2,2,4,1,2,2,1,2,2,5,2,0,0.0
0,1,47,0,Eco,853,2,1,2,3,4,2,2,4,4,2,4,1,4,3,0,0.0
1,1,61,0,Eco,192,1,4,1,2,3,1,3,3,4,2,5,4,4,3,0,0.0
0,1,20,0,Eco,109,3,4,3,1,1,3,1,1,4,2,5,4,5,1,0,0.0
1,0,24,1,Eco,1222,3,3,3,4,4,3,4,4,4,3,4,4,4,4,3,0.0
1,1,39,1,Business,2401,3,2,2,2,3,3,4,3,3,3,3,2,3,3,0,16.0
1,1,55,1,Business,2316,4,4,4,4,1,2,2,5,5,4,3,5,5,4,3,0.0
0,0,24,1,Eco,852,1,1,1,2,2,1,2,2,3,5,2,4,3,2,29,20.0
0,0,45,1,Business,867,5,5,5,2,1,5,1,1,5,5,5,3,4,1,14,4.0
1,0,21,1,Eco,817,3,3,3,1,5,3,5,5,4,1,2,1,1,5,0,0.0
0,0,28,1,Eco,937,3,3,3,3,3,3,1,3,3,2,4,2,4,3,2,0.0
1,0,26,1,Eco,135,5,5,5,4,5,5,5,5,2,3,3,4,4,5,0,0.0
0,1,44,1,Business,3925,3,3,3,3,2,5,4,5,5,5,5,4,5,3,0,0.0
0,1,17,0,Eco,1363,2,5,2,3,2,2,2,2,5,3,3,5,5,2,0,0.0
0,1,9,0,Eco,370,4,0,4,5,3,4,3,3,5,3,4,5,5,3,0,0.0
0,1,66,1,Eco,2125,4,4,4,4,4,2,3,4,4,4,4,1,4,3,1,0.0
1,1,51,1,Eco,1235,1,5,5,5,1,1,1,1,3,4,3,3,4,1,0,7.0
1,1,28,0,Eco,399,4,2,4,4,1,4,1,1,4,3,4,1,3,1,0,0.0
0,1,17,0,Eco,937,2,5,2,3,4,2,4,4,4,2,5,3,5,4,1,0.0
0,1,57,1,Business,270,1,1,3,1,3,5,5,5,5,5,5,5,5,5,36,27.0
0,1,17,0,Business,440,3,4,3,3,2,3,1,2,3,5,5,4,4,2,0,0.0
1,0,51,0,Eco,469,3,3,3,3,4,3,4,4,5,3,1,5,5,4,0,0.0
1,0,20,1,Eco,1197,3,3,3,3,2,3,2,2,3,4,3,5,3,2,0,0.0
0,1,40,1,Business,1797,2,2,2,2,5,4,5,4,4,4,4,5,4,4,5,6.0
1,1,55,1,Eco,867,4,4,5,5,4,4,4,4,2,1,5,4,4,4,19,0.0
1,1,63,0,Eco,328,3,3,3,3,2,3,2,2,1,2,3,3,2,2,0,0.0
0,0,39,1,Business,2065,4,4,4,4,2,4,2,2,4,4,4,2,3,2,15,10.0
0,0,47,1,Business,451,3,3,3,3,5,3,5,5,5,3,5,4,5,5,4,0.0
1,1,39,1,Business,1898,0,0,0,1,4,5,4,2,2,5,5,3,2,3,0,0.0
0,1,47,1,Business,1885,4,4,4,4,2,3,5,5,5,4,5,2,5,1,0,0.0
0,1,21,0,Eco,803,2,3,2,4,1,2,1,1,1,2,3,4,4,1,0,0.0
1,0,42,1,Business,1009,2,2,2,3,2,2,2,2,5,2,5,5,4,2,10,0.0
1,1,35,0,Eco,1084,2,4,2,1,1,2,1,1,5,4,5,5,5,1,0,0.0
0,1,23,0,Eco,903,3,2,3,3,3,3,1,3,3,3,3,2,4,3,0,0.0
1,1,10,0,Eco,925,3,5,3,1,4,3,3,4,1,5,1,2,2,4,0,6.0
0,1,44,1,Business,2704,4,4,4,4,3,5,5,5,5,5,5,5,5,5,8,0.0
0,1,54,1,Business,649,5,5,5,5,2,4,5,4,4,5,4,5,4,5,1,0.0
1,1,44,1,Business,1896,1,1,1,1,3,4,5,4,4,4,4,4,4,4,0,0.0
0,1,32,1,Eco Plus,3784,1,1,2,1,1,1,1,3,3,3,2,1,2,1,4,54.0
1,0,16,1,Eco,781,3,3,3,5,3,3,3,3,5,2,5,3,4,3,4,3.0
0,1,25,1,Eco,1384,0,4,0,1,3,0,1,3,5,4,2,5,5,3,51,33.0
0,1,9,0,Eco,631,2,4,2,1,3,2,3,3,4,3,5,3,4,3,0,0.0
1,0,23,1,Eco,479,2,4,2,1,4,2,4,4,3,5,4,4,4,4,123,119.0
0,0,24,1,Business,289,4,0,4,3,4,4,4,4,5,4,4,4,5,4,0,0.0
1,1,29,1,Business,3883,5,5,5,5,4,5,4,4,3,3,4,5,4,4,0,0.0
1,1,57,1,Business,1521,4,4,3,4,4,5,4,2,2,3,2,3,2,5,0,0.0
0,1,51,0,Eco Plus,731,3,3,3,1,2,4,4,1,1,3,1,5,1,2,0,0.0
1,1,58,1,Business,1640,3,3,3,3,5,5,5,3,5,5,4,5,5,5,152,150.0
0,1,15,0,Eco,840,3,3,3,4,4,3,4,4,1,4,4,2,4,4,0,5.0
1,1,58,0,Eco,1021,3,4,4,4,5,4,5,5,1,2,5,4,5,5,0,0.0
1,1,34,1,Business,1547,1,1,3,1,2,4,4,5,5,5,5,4,5,4,8,13.0
0,1,54,1,Business,3430,5,5,5,5,3,5,5,5,5,5,5,5,5,5,13,2.0
0,1,31,0,Eco Plus,163,3,5,0,4,4,0,3,4,4,2,4,5,4,4,25,30.0
0,1,55,0,Eco,1042,2,3,2,3,3,3,2,1,1,2,1,5,1,1,0,9.0
1,1,70,0,Eco Plus,1205,1,4,1,4,1,1,1,1,2,4,3,1,3,1,0,0.0
0,1,29,0,Eco,874,4,4,4,2,2,4,2,2,4,5,4,5,4,2,0,0.0
0,1,34,1,Business,2248,2,2,2,2,4,1,2,5,5,5,5,4,5,4,0,0.0
0,1,31,0,Eco,2133,1,1,2,4,5,2,5,5,3,2,3,3,4,5,12,11.0
0,1,49,1,Eco,802,3,4,4,4,3,4,3,3,3,3,3,4,3,4,0,0.0
0,0,60,1,Business,1142,4,4,4,2,2,4,2,2,5,4,4,5,4,2,0,0.0
0,1,64,0,Eco,187,0,4,0,1,2,5,5,1,1,0,1,3,1,4,0,0.0
1,1,23,1,Eco Plus,872,0,3,0,1,1,0,1,1,5,1,1,1,2,1,0,5.0
0,1,27,1,Business,2556,5,5,5,5,5,5,5,5,2,5,4,3,4,5,0,0.0
1,1,32,1,Eco,1154,4,4,4,4,4,4,4,4,3,4,3,4,4,4,0,0.0
0,0,37,1,Eco,191,5,5,5,2,4,5,4,4,4,4,4,2,1,4,0,0.0
1,1,43,0,Eco,1660,4,5,4,2,3,4,3,3,5,5,4,4,5,3,0,0.0
1,1,33,0,Eco Plus,667,2,5,2,5,3,2,3,3,5,4,4,5,4,3,4,49.0
1,1,44,1,Eco Plus,949,4,2,2,2,4,4,4,4,2,4,5,2,3,4,0,0.0
1,1,33,1,Eco,188,3,3,3,3,3,2,3,3,4,1,3,1,3,3,0,4.0
1,1,32,0,Eco,371,3,1,4,3,2,4,3,2,1,1,4,2,4,2,0,6.0
0,1,64,0,Eco,632,2,5,2,5,5,4,4,1,1,2,1,4,1,4,0,0.0
0,1,47,0,Eco,416,3,2,3,4,2,4,4,1,1,3,3,3,1,3,22,14.0
1,0,22,1,Eco,822,3,3,3,3,5,3,5,5,1,5,2,2,4,5,35,17.0
1,1,28,1,Eco,780,4,1,1,1,4,4,4,4,5,1,5,1,3,4,0,0.0
0,0,30,1,Business,451,2,2,2,4,5,2,3,5,1,4,3,1,3,5,0,11.0
1,0,23,1,Eco,566,2,2,2,2,5,2,5,5,3,2,2,4,1,5,10,15.0
0,0,25,1,Eco,1129,2,2,2,3,1,2,1,1,1,3,3,1,3,1,29,30.0
0,0,36,1,Eco,896,2,2,2,3,5,2,5,5,2,3,2,1,5,5,0,0.0
0,1,41,1,Business,237,0,0,0,3,3,5,5,4,4,4,4,5,4,3,6,1.0
1,1,44,1,Business,159,0,5,0,3,2,4,4,4,4,4,1,4,4,4,36,39.0
0,1,9,0,Eco,399,2,4,2,5,1,2,1,1,3,4,3,5,2,1,0,0.0
0,1,31,0,Eco Plus,250,4,5,4,3,4,4,3,4,4,5,5,5,5,4,0,0.0
0,1,60,1,Business,2847,5,5,5,5,2,5,5,5,5,5,5,3,5,3,0,0.0
0,1,25,1,Business,328,3,4,4,4,3,3,3,3,1,5,2,3,1,3,15,15.0
1,1,29,1,Business,2806,1,1,1,1,4,4,4,4,5,5,4,5,4,4,2,0.0
0,1,43,1,Business,3477,2,2,2,2,3,5,5,5,5,5,5,4,5,4,6,8.0
1,1,39,1,Business,2425,3,3,3,3,2,5,4,5,5,4,5,4,5,3,0,0.0
0,1,40,1,Business,436,4,4,4,4,4,4,4,5,5,5,5,3,5,3,4,1.0
0,1,26,0,Eco,192,3,4,3,3,5,3,5,5,4,3,5,5,5,5,17,30.0
1,1,59,1,Eco,1208,5,1,1,1,5,5,5,5,2,4,5,5,5,5,0,0.0
0,1,39,1,Business,771,4,1,1,1,4,4,3,4,4,4,4,3,4,4,8,0.0
1,1,43,1,Business,1129,2,2,2,2,5,5,5,5,5,5,5,3,5,5,45,45.0
1,1,10,0,Eco,2602,1,4,1,2,5,1,5,5,5,3,5,3,4,5,0,0.0
0,1,51,1,Business,569,2,2,2,2,3,5,5,4,4,4,4,5,4,4,0,0.0
0,1,47,1,Business,3087,3,4,4,4,3,2,3,3,3,3,3,2,3,3,12,1.0
0,1,55,1,Business,1703,1,1,4,1,4,5,4,4,4,4,4,5,4,3,60,64.0
0,1,57,1,Business,3038,3,3,3,3,3,4,4,5,5,5,5,4,5,5,0,0.0
1,1,30,1,Eco,109,0,0,0,1,5,0,5,5,3,5,5,3,1,5,19,11.0
0,1,51,1,Eco,859,2,4,4,4,2,2,2,1,4,3,4,2,2,2,132,119.0
0,1,31,0,Eco,1501,2,5,2,1,3,2,2,3,5,5,5,1,4,3,7,0.0
1,0,30,1,Eco Plus,602,2,2,2,3,5,2,5,5,4,4,2,1,3,5,81,84.0
1,1,46,1,Business,2078,5,5,5,5,4,4,4,3,4,5,4,4,5,4,167,159.0
0,1,44,1,Eco,665,5,2,2,2,3,2,4,5,5,5,5,3,5,4,0,0.0
0,1,69,1,Eco,370,1,2,2,2,2,2,2,1,1,1,1,4,1,4,1,8.0
1,1,36,1,Business,369,3,3,3,3,5,1,2,4,4,4,4,5,4,2,0,0.0
0,1,55,1,Business,2883,2,2,2,2,3,5,5,4,4,4,4,5,4,3,4,1.0
0,1,58,1,Business,3141,1,1,5,1,2,4,4,5,5,5,5,4,5,3,0,8.0
0,1,56,0,Eco,77,2,5,2,2,5,5,4,2,2,2,2,4,2,5,0,0.0
0,1,36,0,Eco Plus,287,3,4,2,3,5,2,5,5,4,3,4,3,5,5,2,0.0
1,1,35,1,Eco Plus,258,5,1,1,1,5,5,5,5,1,2,1,5,3,5,53,77.0
0,1,40,1,Business,3696,0,0,0,3,4,5,4,4,4,4,4,5,4,4,33,27.0
1,1,57,1,Business,844,2,2,5,2,5,5,5,5,3,4,4,5,4,5,173,153.0
0,1,18,0,Eco,583,2,5,2,3,5,2,5,5,5,4,5,3,5,5,37,26.0
1,1,28,1,Business,1628,3,1,1,1,3,3,3,3,2,2,3,3,3,3,0,0.0
0,0,38,1,Eco,836,3,3,3,3,5,3,5,5,1,4,5,5,1,5,23,19.0
1,1,51,1,Business,143,1,1,1,1,4,3,5,5,5,5,4,3,5,5,16,16.0
0,0,27,1,Eco,305,1,0,1,1,2,1,2,2,3,2,4,1,4,2,0,0.0
1,0,45,1,Eco,468,1,1,1,4,1,1,4,1,2,1,3,1,3,1,0,0.0
1,0,8,1,Eco,1014,2,2,2,4,2,2,2,2,4,3,4,3,4,2,4,6.0
1,1,22,0,Eco,621,4,5,4,5,2,4,2,2,5,3,4,4,5,2,0,0.0
1,1,64,0,Eco,933,2,4,2,2,1,2,1,1,3,4,4,5,5,1,0,0.0
1,1,22,1,Business,895,3,4,4,4,3,3,3,3,4,3,4,4,3,3,0,0.0
0,1,40,1,Business,3693,3,4,4,4,2,3,3,3,3,3,3,4,3,2,0,0.0
1,1,30,1,Business,109,1,1,4,1,5,5,5,5,1,1,5,5,5,5,41,40.0
0,1,24,0,Eco,321,1,4,1,3,4,1,4,4,4,4,4,1,4,4,1,0.0
0,1,44,1,Business,2288,5,5,5,5,5,4,4,4,4,4,4,3,4,5,5,0.0
0,1,41,1,Business,798,3,4,4,4,4,4,4,3,3,3,3,2,3,2,17,13.0
1,1,53,0,Eco,1084,2,4,2,4,2,2,2,2,4,4,4,5,5,2,0,0.0
1,1,58,1,Business,3219,3,3,3,3,3,4,5,3,3,3,3,5,3,3,57,43.0
1,1,38,1,Business,3199,3,3,3,3,1,3,5,4,4,4,4,3,4,2,5,21.0
1,1,34,0,Eco,468,2,5,2,3,2,2,2,2,4,2,5,5,4,2,26,34.0
0,0,36,1,Eco,1038,2,2,2,3,5,2,2,5,1,2,4,3,4,5,3,12.0
0,1,26,0,Eco,486,3,0,3,2,3,3,3,3,3,4,4,3,4,3,45,38.0
1,1,23,0,Eco,944,1,3,1,4,5,1,5,5,2,5,4,2,2,5,86,81.0
1,1,50,1,Eco,192,3,3,3,3,3,3,3,3,3,2,2,2,1,3,41,47.0
1,0,10,1,Eco,592,3,4,2,3,2,2,2,2,3,2,4,5,4,2,0,0.0
1,1,50,1,Business,331,0,1,1,2,4,5,4,4,4,4,4,5,4,5,0,0.0
0,1,8,0,Eco,345,1,4,1,4,5,1,5,5,4,2,5,4,4,5,31,28.0
1,1,23,1,Eco,1258,2,3,3,3,2,2,2,2,2,2,3,3,3,2,0,5.0
1,1,45,1,Eco Plus,954,2,2,3,3,2,2,2,2,1,5,2,3,1,2,0,0.0
1,0,65,1,Business,247,2,2,2,5,5,2,5,5,3,4,4,5,4,5,20,10.0
1,0,48,1,Business,226,4,4,4,4,1,4,1,1,5,3,4,3,5,1,51,39.0
0,1,28,1,Business,954,1,3,3,3,1,1,1,1,2,2,3,2,3,1,52,56.0
1,1,16,1,Eco Plus,634,0,3,0,4,2,0,1,2,4,2,1,5,5,2,0,0.0
1,1,69,0,Eco,1524,2,4,2,4,3,2,3,3,1,2,2,2,4,3,36,15.0
1,1,55,0,Eco,1121,1,4,0,4,5,0,5,5,5,5,4,5,5,5,0,0.0
0,1,57,1,Business,67,0,5,0,1,5,5,3,5,5,5,5,3,5,2,0,0.0
1,1,46,1,Business,3947,5,5,5,5,3,5,5,4,4,4,4,4,4,3,0,0.0
1,0,22,1,Eco,542,3,4,3,4,5,3,5,5,1,3,3,1,3,5,0,0.0
0,1,11,1,Eco,610,5,1,1,1,5,5,5,5,5,4,1,2,5,5,82,65.0
1,1,46,1,Business,3405,3,5,5,5,3,2,2,3,3,3,3,2,3,3,0,0.0
0,1,32,0,Eco,696,0,4,0,1,2,0,2,2,5,3,5,3,5,2,0,0.0
0,1,57,1,Business,3907,2,2,2,2,2,5,5,5,5,5,5,3,5,3,0,0.0
1,0,23,1,Eco,651,0,0,1,4,3,1,3,3,4,3,5,5,5,3,2,0.0
0,1,44,1,Business,2211,1,1,1,1,5,4,4,2,2,2,2,3,2,4,0,5.0
1,1,59,0,Eco Plus,588,4,4,3,2,3,3,4,3,5,5,5,5,5,3,0,26.0
0,0,34,1,Eco,563,1,3,1,3,2,1,2,2,3,3,4,4,4,2,0,0.0
0,1,36,1,Business,669,4,4,4,4,3,4,4,5,5,5,5,1,5,5,0,0.0
0,1,7,0,Eco,309,2,5,2,3,3,2,3,3,3,2,4,1,3,3,58,71.0
0,0,38,1,Eco,109,4,0,4,1,5,4,5,5,2,2,2,2,1,5,0,0.0
0,1,50,1,Business,1773,1,1,1,1,3,3,4,5,5,5,5,4,5,4,0,0.0
1,0,22,1,Business,214,5,0,5,5,3,5,3,3,5,4,4,3,4,3,54,53.0
1,1,20,0,Eco,280,2,4,2,5,1,2,5,1,4,5,4,5,5,1,0,46.0
0,1,48,0,Eco Plus,419,3,5,3,5,4,1,5,2,2,3,2,5,2,4,26,22.0
1,1,52,1,Business,1488,5,5,4,5,2,4,4,5,5,5,5,3,5,3,21,2.0
1,1,34,0,Eco Plus,413,3,5,3,5,2,3,1,2,4,2,4,4,4,2,0,0.0
1,1,60,0,Eco,305,4,3,4,4,1,4,1,1,4,1,3,3,3,1,0,0.0
1,1,44,1,Eco,541,1,4,4,4,1,1,1,1,4,2,3,4,4,1,2,12.0
1,1,65,1,Business,3193,2,1,1,1,2,3,3,2,2,2,2,4,2,3,0,0.0
0,1,45,1,Eco,184,2,2,2,2,2,4,4,2,2,2,2,2,2,2,0,0.0
0,1,46,1,Business,2670,3,3,3,3,2,5,5,3,3,4,3,4,3,5,8,0.0
0,1,42,0,Eco,118,3,5,3,5,1,1,1,1,1,3,1,3,1,5,33,22.0
1,1,35,1,Eco,1024,5,4,4,4,5,5,5,5,4,2,5,5,3,5,39,36.0
0,1,12,0,Eco,391,1,5,1,1,4,1,4,4,5,5,5,3,5,4,24,21.0
1,1,63,0,Eco,237,1,2,0,4,2,0,2,2,4,5,3,2,3,2,27,47.0
0,1,42,1,Business,1609,4,4,4,4,3,3,5,4,4,4,4,5,4,5,0,0.0
1,1,20,0,Eco Plus,1521,2,2,2,4,3,2,3,3,2,1,4,4,3,3,0,0.0
1,1,28,0,Eco,1166,1,3,1,4,2,1,2,2,4,2,2,1,4,2,0,0.0
1,1,40,1,Business,2853,3,3,3,3,2,5,4,4,4,4,4,5,4,5,0,0.0
0,1,49,1,Business,2510,3,3,3,3,5,1,1,3,3,3,3,3,3,3,0,0.0
1,1,63,1,Eco Plus,721,3,3,3,3,3,3,3,3,3,5,3,1,3,3,42,47.0
