is_male,is_loyal_customer,age,is_business_travel,flight distance,inflight wifi service,departure/arrival time convenient,ease of online booking,gate location,food and drink,online boarding,seat comfort,inflight entertainment,on-board service,leg room service,baggage handling,checkin service,inflight service,cleanliness,departure delay in minutes,arrival delay in minutes,class = Business,class = Eco,class = Eco Plus
1,1,41,0,834,5,1,5,1,5,5,5,5,4,4,1,3,1,5,0,0.0,0,1,0
1,1,44,0,669,3,5,3,3,4,3,5,4,5,5,4,3,4,4,0,0.0,0,1,0
1,1,51,0,937,2,5,2,1,1,2,1,1,3,5,4,4,5,1,27,4.0,0,1,0
1,0,25,1,537,4,1,4,3,5,4,5,5,1,4,4,4,4,5,0,0.0,0,1,0
1,1,46,1,601,2,5,5,5,2,2,2,2,3,2,3,2,4,2,0,0.0,0,0,1
1,1,57,1,731,5,5,4,5,5,5,4,5,5,5,5,4,5,5,0,0.0,1,0,0
1,1,25,1,806,2,2,2,2,2,1,2,4,5,3,3,2,2,2,135,145.0,0,0,1
0,1,43,1,1598,4,3,4,4,4,4,4,4,4,4,4,5,4,3,0,0.0,1,0,0
1,1,57,1,328,2,2,2,2,5,4,4,5,5,5,5,5,5,4,0,0.0,1,0,0
0,0,20,1,861,2,2,2,3,2,4,4,2,4,2,2,4,4,4,131,108.0,0,1,0
0,1,14,0,802,3,5,3,4,5,3,3,5,4,3,5,2,2,5,0,0.0,0,0,1
1,1,54,1,2312,4,5,5,5,3,3,3,2,2,3,4,1,2,4,0,0.0,1,0,0
0,0,23,1,280,4,2,4,2,3,4,3,3,2,1,2,1,1,3,16,13.0,0,1,0
0,1,9,0,473,1,5,1,4,5,1,5,5,4,3,1,4,4,5,16,12.0,0,1,0
0,1,35,1,1807,2,5,4,4,2,4,3,2,2,2,2,3,2,2,0,0.0,1,0,0
0,1,47,1,2793,3,3,3,3,5,4,4,4,4,4,4,5,4,3,0,0.0,1,0,0
0,1,26,0,1744,3,0,3,4,5,3,5,5,5,3,4,4,5,5,0,0.0,1,0,0
0,1,68,0,1250,3,2,3,2,4,3,2,4,4,3,4,2,4,2,0,29.0,0,1,0
0,1,55,0,457,0,4,0,1,5,5,5,3,3,0,3,3,3,5,0,0.0,0,1,0
0,1,60,1,3617,4,5,5,5,1,3,3,4,4,4,4,3,4,2,20,36.0,1,0,0
0,1,40,1,3051,1,1,1,1,1,4,2,4,4,4,4,2,4,1,31,61.0,1,0,0
0,1,39,0,253,2,3,2,1,1,2,1,1,2,4,4,1,1,1,0,34.0,0,1,0
0,1,39,1,1960,2,2,5,2,5,5,4,5,5,5,5,5,5,3,43,30.0,1,0,0
0,1,69,0,762,3,3,3,4,3,4,4,2,2,3,2,2,2,2,0,0.0,0,1,0
0,1,46,1,1504,4,4,4,4,1,1,3,4,4,4,4,2,4,5,0,0.0,1,0,0
1,1,38,1,3499,2,2,2,2,4,4,4,5,5,5,5,5,5,3,20,10.0,1,0,0
1,1,48,0,472,2,5,1,2,4,1,4,4,5,5,3,3,1,4,0,8.0,0,1,0
0,1,41,1,467,3,1,5,5,3,3,3,3,1,5,2,1,2,3,0,27.0,0,1,0
0,1,36,1,302,5,5,5,5,5,5,5,5,5,5,2,4,3,5,0,0.0,0,1,0
0,1,66,0,337,3,5,3,4,3,1,1,2,2,3,2,4,2,4,0,18.0,0,1,0
1,1,37,0,475,1,2,1,4,4,1,2,4,2,3,4,4,3,4,0,0.0,0,1,0
1,0,39,1,84,2,4,2,1,4,2,4,4,1,3,4,2,4,4,0,0.0,0,1,0
0,0,22,1,1739,2,0,2,1,5,2,1,5,4,1,4,4,4,5,6,0.0,0,0,1
0,1,14,0,373,3,4,3,2,1,3,2,1,4,3,3,2,5,1,0,0.0,0,1,0
1,1,56,0,744,2,5,1,4,4,1,4,4,4,3,4,5,4,4,3,0.0,0,1,0
1,0,22,1,143,4,1,3,4,3,3,3,3,4,2,3,3,4,3,0,0.0,0,0,1
0,1,47,1,416,2,1,3,3,1,4,3,2,2,2,2,3,2,1,8,11.0,0,1,0
0,1,51,1,3559,0,0,0,2,3,4,5,4,4,4,4,3,4,5,12,17.0,1,0,0
0,1,35,1,2128,2,2,2,2,1,5,1,4,4,4,4,5,4,4,0,0.0,1,0,0
1,1,43,1,2973,5,5,5,5,4,4,5,5,5,5,5,5,5,5,0,1.0,1,0,0
1,1,27,1,3318,2,1,5,1,2,3,2,2,4,2,3,3,3,2,0,0.0,1,0,0
0,1,56,1,533,3,3,3,3,4,4,4,4,4,4,4,4,4,5,43,46.0,1,0,0
0,1,29,1,867,4,4,4,4,3,4,3,3,3,5,2,4,3,3,0,0.0,1,0,0
1,1,51,1,3563,2,2,2,2,2,3,4,2,2,2,2,3,2,1,0,19.0,1,0,0
1,1,36,1,1177,5,5,5,5,5,5,5,1,2,3,4,5,5,5,0,0.0,0,1,0
0,1,67,0,888,3,3,3,1,3,3,1,5,5,3,3,2,5,2,0,0.0,0,1,0
0,1,41,1,669,2,2,2,2,5,5,5,5,5,5,5,5,5,4,4,0.0,1,0,0
0,1,26,1,1598,2,2,2,2,3,2,3,3,1,3,5,3,2,3,0,42.0,1,0,0
1,1,37,0,502,2,4,2,3,5,2,5,5,3,4,4,4,4,5,0,0.0,0,1,0
1,1,66,1,1192,1,3,3,3,1,1,1,1,3,2,4,2,3,1,0,0.0,0,1,0
1,1,33,0,125,2,1,2,2,2,2,2,2,4,3,2,2,2,2,6,0.0,0,1,0
0,0,30,1,874,4,4,4,3,3,4,3,3,5,3,4,4,4,3,0,0.0,1,0,0
1,0,24,1,1028,2,2,2,4,3,2,3,3,2,2,3,4,3,3,7,3.0,0,1,0
1,1,50,1,1428,3,1,1,1,2,3,3,3,3,3,3,3,3,1,0,0.0,1,0,0
1,1,58,0,1185,3,4,3,3,2,3,2,2,4,2,3,2,3,2,13,0.0,0,1,0
0,1,23,1,577,1,1,1,1,3,3,3,3,5,5,3,4,5,3,6,0.0,1,0,0
1,1,25,1,1166,1,5,5,5,1,2,1,1,4,1,3,3,3,1,0,0.0,1,0,0
1,1,50,1,2586,4,4,4,4,4,4,5,4,4,4,4,5,4,5,0,0.0,1,0,0
0,1,45,1,2842,1,1,1,1,5,4,5,4,4,4,4,5,4,5,0,0.0,1,0,0
1,0,22,1,715,5,0,5,4,5,5,5,5,3,2,4,5,5,5,12,12.0,1,0,0
0,1,37,0,125,3,2,3,3,2,3,2,2,3,3,3,4,3,2,6,4.0,0,1,0
0,1,24,0,325,3,2,3,3,1,3,1,1,3,5,4,4,3,1,0,0.0,0,1,0
0,1,52,1,368,5,5,5,5,5,5,5,4,4,4,4,3,4,3,0,2.0,1,0,0
0,1,35,1,570,2,2,2,2,2,2,2,2,1,3,4,3,4,2,2,0.0,0,1,0
0,0,16,1,621,5,2,5,2,4,5,4,4,5,3,4,5,5,4,0,13.0,0,1,0
0,1,50,1,1622,4,4,4,4,3,4,5,5,5,5,5,3,5,5,6,13.0,1,0,0
1,1,51,1,2258,2,2,2,2,3,4,5,5,5,5,5,4,5,4,20,11.0,1,0,0
0,1,40,1,3829,5,5,5,5,4,5,4,4,4,5,4,5,4,4,14,0.0,1,0,0
0,1,52,1,236,0,0,0,3,4,5,3,5,5,1,1,4,5,1,6,7.0,1,0,0
1,1,11,0,1197,3,4,3,3,4,3,4,4,5,5,3,4,4,4,1,0.0,0,1,0
1,0,26,1,495,5,5,5,3,2,5,3,2,3,4,4,4,4,2,0,0.0,1,0,0
1,1,46,0,631,1,4,1,4,3,1,4,3,4,5,5,4,4,3,14,55.0,0,1,0
0,1,17,1,402,3,5,5,5,3,3,3,3,2,3,3,2,3,3,17,13.0,0,0,1
0,1,57,1,261,5,4,4,4,1,4,4,5,5,5,5,4,5,5,0,0.0,0,1,0
1,1,51,0,230,3,5,3,1,2,3,2,2,4,3,4,4,5,2,0,12.0,0,0,1
1,1,50,0,1979,3,3,3,2,5,3,5,5,5,1,5,4,1,5,4,2.0,0,0,1
0,1,38,1,3560,5,5,5,5,3,5,5,5,5,4,5,4,5,3,1,12.0,1,0,0
1,1,16,0,570,4,4,4,3,1,4,1,1,5,5,4,4,5,1,4,0.0,0,1,0
1,1,23,1,280,3,4,4,4,3,3,3,3,3,4,1,2,2,3,0,0.0,1,0,0
0,1,49,1,453,1,1,1,1,2,5,4,2,2,2,2,3,2,4,0,0.0,1,0,0
0,1,32,1,174,5,4,5,4,5,5,5,5,1,1,2,2,2,5,0,0.0,0,1,0
1,1,29,0,224,2,4,2,3,3,2,3,3,4,4,5,5,4,3,3,0.0,1,0,0
1,0,23,1,1428,2,2,2,2,2,2,2,2,4,3,5,3,4,2,0,7.0,0,1,0
0,1,62,1,1695,2,2,2,2,2,5,4,5,5,5,5,5,5,3,119,126.0,1,0,0
1,1,34,0,363,4,4,2,1,4,2,4,4,4,5,4,5,5,4,0,0.0,0,1,0
0,1,60,0,226,4,4,4,1,3,5,4,2,2,4,2,4,2,4,0,0.0,0,1,0
1,1,45,1,3095,2,2,2,2,5,4,5,4,4,4,4,5,4,5,20,13.0,1,0,0
1,0,60,1,1144,1,1,1,3,3,1,3,3,4,1,2,4,2,3,73,81.0,1,0,0
1,1,44,0,819,3,0,3,2,3,3,3,3,3,3,5,5,5,3,28,22.0,0,1,0
1,1,51,1,1562,2,2,1,2,5,4,5,4,4,4,4,4,4,5,17,2.0,1,0,0
0,1,67,1,590,2,4,3,3,5,4,4,2,2,2,2,4,2,3,21,11.0,0,0,1
0,1,25,1,992,3,4,4,4,3,3,3,3,1,2,3,1,4,3,86,72.0,1,0,0
1,0,25,1,361,5,0,4,5,1,4,1,1,4,5,4,3,5,1,7,8.0,1,0,0
1,1,60,1,3935,3,3,3,3,4,1,5,4,4,4,4,4,4,3,0,0.0,1,0,0
0,1,12,0,447,2,4,2,3,3,2,3,3,4,3,3,1,3,3,0,0.0,0,1,0
1,0,23,1,903,5,0,5,4,2,5,1,2,3,2,4,4,4,2,47,47.0,1,0,0
0,0,26,1,236,4,1,4,3,3,4,4,3,2,5,3,4,3,3,0,0.0,0,1,0
1,1,55,1,321,0,0,0,4,5,5,5,5,5,5,5,4,5,4,25,25.0,1,0,0
0,1,41,1,3528,5,5,5,5,3,4,5,4,4,4,4,3,4,5,0,0.0,1,0,0
1,0,20,1,140,3,2,3,4,3,3,4,3,4,2,3,1,4,3,0,0.0,0,1,0
0,1,38,0,622,3,4,3,4,2,3,2,2,2,2,3,3,3,2,0,0.0,0,1,0
0,1,46,1,2031,3,3,3,3,3,5,5,4,4,4,4,3,4,3,0,0.0,1,0,0
1,0,26,1,829,4,4,4,5,5,4,5,5,5,2,5,3,5,5,0,0.0,1,0,0
1,1,52,1,2007,5,5,5,5,2,5,4,4,4,4,4,3,4,5,0,15.0,1,0,0
1,1,70,0,1303,2,5,2,2,3,2,5,3,1,1,4,1,5,3,5,0.0,0,1,0
1,1,56,1,337,1,4,4,4,1,1,1,1,2,3,3,4,3,1,63,55.0,0,1,0
0,0,27,1,311,3,1,3,3,1,3,1,1,4,5,3,3,4,1,29,16.0,0,1,0
1,1,49,1,3360,2,1,1,1,1,4,3,2,2,2,2,2,2,4,0,0.0,1,0,0
0,1,53,0,257,4,2,0,4,4,3,4,4,4,0,5,1,4,1,24,34.0,0,1,0
1,1,54,0,522,2,5,2,3,2,2,2,2,4,4,4,3,5,2,38,52.0,0,0,1
1,1,41,0,1024,4,5,4,4,5,4,5,5,3,1,2,2,2,5,0,0.0,0,1,0
0,1,14,0,1399,1,3,1,4,4,1,4,4,3,1,3,1,5,4,8,12.0,0,1,0
0,1,32,0,493,1,1,3,2,2,3,2,2,4,3,2,4,2,2,0,0.0,0,1,0
0,1,40,1,2134,2,2,2,2,1,4,4,4,4,4,4,5,4,2,0,0.0,1,0,0
0,1,30,1,541,2,2,2,2,2,2,2,2,4,4,4,4,4,2,0,12.0,1,0,0
0,1,21,1,1390,3,3,3,3,5,5,5,5,5,2,4,5,5,5,9,0.0,1,0,0
0,1,68,0,529,2,4,2,2,5,5,4,3,3,2,3,2,3,5,0,0.0,0,1,0
1,0,26,1,370,2,3,2,5,5,2,5,5,3,3,5,3,3,5,0,0.0,0,1,0
0,1,37,1,255,2,5,5,5,2,2,2,2,3,2,3,3,3,2,0,0.0,0,1,0
0,1,48,0,328,3,3,3,4,3,4,3,3,3,3,3,4,3,3,0,0.0,0,1,0
0,1,17,1,369,3,2,2,2,3,3,3,3,3,1,4,2,4,3,63,68.0,1,0,0
0,1,29,0,122,3,2,3,2,3,3,2,3,1,1,3,2,2,3,0,0.0,0,1,0
0,1,64,1,3961,1,1,4,1,3,4,5,4,4,5,4,3,4,3,23,18.0,1,0,0
0,1,55,0,641,4,4,4,1,4,5,5,1,1,4,1,5,1,5,0,0.0,0,1,0
1,1,39,1,296,3,3,3,3,4,4,4,4,3,5,5,4,5,4,143,224.0,1,0,0
0,0,39,1,515,3,3,3,3,2,3,1,2,5,2,4,3,4,2,0,0.0,1,0,0
1,1,55,1,239,5,5,5,5,5,4,5,5,5,5,5,3,5,5,0,10.0,1,0,0
1,1,47,1,308,3,3,3,3,3,4,4,4,4,4,4,4,4,3,0,0.0,1,0,0
1,1,69,0,1547,1,5,1,4,3,1,5,3,3,2,4,4,4,3,122,111.0,0,1,0
1,1,33,0,213,4,1,4,5,4,4,4,4,5,3,4,3,4,4,10,15.0,1,0,0
1,1,57,0,272,3,0,3,1,4,3,4,4,1,3,3,4,1,4,0,0.0,0,1,0
1,1,28,1,1205,3,3,3,3,4,4,4,4,3,4,4,5,5,4,0,0.0,1,0,0
0,1,42,1,563,4,1,1,1,2,3,1,4,4,4,4,5,4,3,3,0.0,0,1,0
1,1,50,1,2851,1,1,1,1,3,4,4,5,5,5,5,4,5,3,5,0.0,1,0,0
0,1,52,0,337,4,5,4,1,5,5,5,2,2,4,5,3,2,4,6,0.0,0,1,0
1,1,8,0,364,3,4,3,4,5,3,2,5,2,1,3,4,4,5,0,0.0,0,1,0
1,1,53,1,2329,4,4,4,4,2,5,4,5,5,5,5,3,5,3,0,0.0,1,0,0
1,0,37,1,414,3,1,3,4,5,3,5,5,3,3,4,1,4,5,0,0.0,0,1,0
1,0,25,1,1264,3,3,3,1,3,4,4,2,4,4,5,4,1,4,0,4.0,0,1,0
1,1,25,1,2176,1,1,1,1,4,5,4,4,5,4,5,4,4,4,0,0.0,1,0,0
1,1,36,1,2452,3,3,3,3,4,5,4,4,4,4,4,4,4,5,0,0.0,1,0,0
0,1,54,1,1592,2,2,2,2,5,5,5,4,3,4,5,5,3,5,126,173.0,1,0,0
1,1,63,0,515,1,4,1,3,5,1,5,5,4,5,3,1,5,5,0,2.0,0,1,0
1,1,33,1,2532,5,5,3,5,5,5,5,5,4,2,4,5,4,5,21,8.0,1,0,0
1,0,25,1,250,4,2,4,4,2,4,5,2,4,2,4,3,4,2,0,0.0,1,0,0
1,1,41,1,3982,4,4,4,4,2,2,1,4,4,4,4,4,4,3,14,31.0,1,0,0
0,1,21,0,531,2,1,2,2,5,2,5,5,4,2,3,4,3,5,0,0.0,0,1,0
0,1,39,1,3145,3,3,3,3,5,2,1,4,4,4,4,2,4,2,1,0.0,1,0,0
1,1,49,1,581,2,2,2,2,4,4,4,4,4,4,4,5,4,3,0,3.0,1,0,0
1,1,34,1,1771,4,4,5,4,5,3,2,3,3,4,3,4,3,1,5,24.0,1,0,0
1,0,36,1,472,3,2,2,2,1,2,1,1,4,5,5,5,4,1,0,0.0,1,0,0
0,1,40,1,473,3,3,3,3,3,4,4,4,4,4,4,5,4,3,0,0.0,1,0,0
1,1,35,1,3454,4,4,4,4,2,1,3,5,5,5,5,3,5,2,0,0.0,1,0,0
1,1,29,0,762,2,5,2,4,4,2,4,4,3,4,4,4,5,4,6,0.0,0,1,0
1,1,28,1,3326,2,2,4,2,4,4,4,4,2,2,3,3,5,4,0,0.0,1,0,0
0,1,40,1,1428,3,3,3,3,3,3,3,3,3,1,2,1,4,3,0,0.0,0,1,0
0,0,15,1,312,3,4,3,3,5,3,5,5,4,3,4,4,4,5,75,87.0,0,1,0
1,1,36,0,599,3,4,3,4,3,3,3,3,4,2,1,4,5,3,0,8.0,0,1,0
0,1,40,0,599,2,5,3,5,5,3,1,5,4,3,4,5,2,5,26,18.0,0,1,0
0,1,26,1,1121,3,3,3,3,4,4,4,4,4,4,5,5,4,4,2,0.0,1,0,0
0,1,39,1,3115,2,2,2,2,3,5,5,2,2,2,2,5,2,3,0,0.0,1,0,0
1,1,46,1,1487,2,2,2,2,2,2,2,2,4,1,3,2,3,2,0,0.0,0,0,1
0,1,39,1,2140,2,5,2,2,3,4,4,5,5,5,5,3,5,4,0,0.0,1,0,0
1,1,36,1,589,5,5,1,5,2,3,3,4,4,4,3,3,4,3,142,145.0,1,0,0
1,1,31,0,867,1,5,1,3,4,1,4,4,4,4,4,5,4,4,0,6.0,0,1,0
0,0,17,1,1276,3,3,3,3,2,3,2,2,1,2,4,4,4,2,0,0.0,0,1,0
0,1,49,0,300,2,5,5,3,1,3,1,5,5,5,5,4,5,4,8,0.0,0,1,0
1,1,63,1,414,4,2,5,5,4,4,4,4,3,3,3,1,3,4,0,0.0,0,1,0
0,1,51,1,328,3,2,4,4,1,4,4,3,3,3,3,3,3,2,0,0.0,0,1,0
1,1,39,1,1634,5,5,5,5,4,5,4,4,4,4,4,3,4,5,0,0.0,1,0,0
0,0,25,1,594,2,4,2,4,5,2,5,5,5,2,5,4,4,5,0,0.0,1,0,0
1,1,29,0,1303,3,1,3,3,2,3,2,2,3,1,2,4,3,2,0,5.0,0,1,0
1,1,48,1,2001,3,3,3,3,3,4,4,2,2,2,2,4,2,4,2,0.0,1,0,0
0,0,36,1,325,4,5,5,4,1,5,1,1,4,3,4,4,5,1,1,2.0,1,0,0
1,1,37,1,2069,3,3,3,3,3,5,4,5,5,5,4,2,5,1,0,0.0,1,0,0
1,1,48,1,89,3,5,5,5,3,3,3,3,2,5,4,3,3,3,0,0.0,0,1,0
1,0,55,1,374,4,4,4,2,2,4,2,2,5,1,3,2,5,2,0,10.0,0,1,0
1,0,24,1,284,4,2,4,3,2,4,2,2,4,5,3,2,4,2,102,113.0,0,1,0
0,1,63,0,2688,1,5,1,2,1,3,3,5,1,4,5,3,4,3,0,20.0,1,0,0
0,0,26,1,834,2,2,2,1,5,2,5,5,2,3,1,1,2,5,0,0.0,0,1,0
1,1,50,1,2644,2,5,5,5,2,4,3,2,2,2,2,3,2,3,9,0.0,1,0,0
1,1,15,0,624,5,1,5,4,2,5,2,2,3,3,4,4,3,2,0,0.0,0,1,0
1,1,16,0,89,2,5,2,5,5,2,5,5,5,2,4,4,5,5,0,0.0,0,1,0
0,1,56,1,2353,5,5,5,5,4,5,4,4,4,5,4,3,4,4,6,9.0,1,0,0
1,1,11,0,177,2,1,2,1,5,2,5,5,2,1,1,1,1,5,0,0.0,0,1,0
0,1,57,1,273,4,4,4,4,4,4,3,4,4,3,4,1,4,2,41,52.0,1,0,0
0,1,22,1,1589,4,2,2,2,4,4,1,4,1,5,2,1,2,4,97,97.0,0,1,0
0,1,18,0,216,2,2,2,4,5,2,5,5,2,5,2,1,4,5,0,0.0,0,1,0
0,1,55,1,1939,0,0,0,1,3,4,4,3,3,3,3,3,3,5,34,37.0,1,0,0
0,1,37,1,2788,3,3,3,3,2,1,3,5,5,5,5,4,5,3,37,50.0,1,0,0
0,1,14,0,1205,3,1,3,4,4,3,4,4,4,1,3,2,3,4,5,0.0,0,1,0
0,1,34,1,315,5,5,5,5,2,5,1,5,5,5,5,1,5,5,39,26.0,1,0,0
0,0,30,1,634,3,2,3,3,3,4,4,4,5,3,4,4,2,4,141,150.0,0,1,0
1,1,32,0,459,1,4,1,3,4,1,4,4,2,5,1,4,4,4,0,0.0,0,1,0
1,1,72,1,237,4,2,3,3,4,4,4,4,3,3,3,1,4,4,0,0.0,0,1,0
1,1,37,1,397,5,3,3,3,5,5,5,5,3,2,4,4,2,5,0,2.0,0,1,0
1,1,28,0,1183,4,2,4,3,2,4,2,2,1,4,2,2,3,2,31,28.0,1,0,0
1,1,43,0,153,2,5,2,3,4,2,4,4,5,4,5,4,5,4,19,14.0,0,0,1
1,0,20,1,692,2,2,2,3,5,2,5,5,5,3,5,3,4,5,0,0.0,0,1,0
1,1,57,0,888,3,3,3,3,4,3,1,4,4,3,4,1,4,4,0,0.0,0,0,1
1,1,39,1,2126,3,3,3,3,2,2,4,5,5,5,5,3,5,3,1,0.0,1,0,0
1,0,20,1,912,2,3,3,4,5,3,5,5,2,3,3,2,4,5,0,0.0,0,1,0
0,1,43,0,302,1,5,1,4,2,4,4,1,1,1,5,3,1,5,0,9.0,0,1,0
0,1,24,0,479,3,5,3,5,2,3,2,2,5,5,3,1,4,2,0,0.0,0,1,0
1,1,43,1,3351,5,5,3,5,5,4,5,4,4,4,4,5,4,5,14,24.0,1,0,0
0,1,37,0,2521,3,4,3,2,3,5,5,4,4,3,5,5,3,5,7,37.0,0,1,0
1,0,25,1,1013,2,2,2,4,4,2,4,4,1,2,4,3,4,4,35,5.0,0,1,0
1,1,31,1,2556,3,3,3,3,5,5,5,5,5,2,5,3,5,5,0,0.0,1,0,0
0,1,31,1,1119,3,3,3,3,5,5,5,5,3,2,4,5,4,5,19,16.0,1,0,0
1,1,47,0,280,2,5,2,5,3,2,3,3,4,4,4,5,4,3,0,0.0,0,1,0
1,1,32,1,3921,0,0,0,4,5,5,5,5,1,3,5,5,4,5,3,0.0,1,0,0
0,0,47,1,723,5,5,5,3,5,5,5,5,3,2,2,5,4,5,0,0.0,0,1,0
0,0,44,1,95,1,1,1,3,5,1,5,5,4,5,4,4,3,5,0,0.0,0,1,0
1,1,47,1,1035,4,2,2,2,4,4,4,4,4,3,3,2,5,4,0,0.0,0,1,0
1,1,8,1,2859,2,1,1,1,2,2,2,2,2,2,4,3,3,2,4,12.0,1,0,0
0,1,24,1,913,5,1,1,1,5,5,3,5,3,5,1,5,1,5,0,0.0,0,0,1
1,1,38,1,1506,1,2,2,2,3,3,4,1,1,2,1,1,1,4,16,8.0,1,0,0
1,0,15,1,946,4,4,4,3,5,4,5,5,3,2,4,5,5,5,0,0.0,0,1,0
1,1,19,0,403,1,4,1,3,3,1,3,3,4,4,4,5,4,3,0,8.0,0,1,0
1,1,20,0,825,1,5,1,4,1,1,1,1,3,5,5,4,4,1,0,0.0,0,1,0
1,0,26,1,173,0,0,0,5,4,0,4,4,2,4,3,3,4,4,0,0.0,0,1,0
1,1,28,0,501,2,4,2,1,2,2,1,2,4,2,4,5,5,2,0,0.0,0,1,0
0,1,35,1,1931,1,1,1,1,4,2,1,4,4,5,4,4,4,1,0,0.0,1,0,0
1,1,47,1,528,4,2,4,2,4,4,4,4,2,4,3,3,3,4,0,6.0,0,0,1
0,1,39,1,3753,3,3,4,3,2,5,5,5,5,5,5,3,5,3,0,0.0,1,0,0
0,1,40,1,696,3,3,3,3,2,5,5,4,4,4,4,5,4,3,1,0.0,1,0,0
1,1,19,0,302,2,5,2,2,1,2,1,1,5,2,4,4,4,1,0,0.0,0,1,0
0,1,69,1,239,3,3,3,3,5,4,5,5,5,5,5,3,5,5,27,27.0,1,0,0
1,1,17,0,1262,5,5,5,4,3,5,3,3,4,2,3,3,4,3,0,0.0,0,1,0
0,1,17,0,712,3,5,3,2,2,3,2,2,5,5,4,3,4,2,0,5.0,0,1,0
1,1,46,1,2241,3,3,3,3,3,4,4,5,5,5,5,5,5,5,35,49.0,1,0,0
0,0,27,1,1103,3,2,2,4,5,3,5,5,3,4,4,1,4,5,0,7.0,0,1,0
0,1,51,1,349,1,1,1,1,4,5,5,4,4,5,4,4,4,3,10,0.0,1,0,0
0,1,43,1,2446,4,4,4,4,4,4,4,3,4,4,4,4,3,4,46,108.0,1,0,0
1,1,57,1,2178,4,4,4,4,2,5,5,4,4,4,4,4,4,5,2,0.0,1,0,0
0,1,59,1,2960,4,4,4,4,3,4,5,2,2,2,2,5,2,4,54,37.0,1,0,0
0,0,26,1,377,2,3,2,3,3,2,3,3,3,1,4,4,3,3,20,62.0,0,1,0
1,0,52,1,528,1,1,1,2,4,1,4,4,4,3,4,5,4,4,1,0.0,1,0,0
0,1,53,0,1744,5,4,5,4,4,4,5,5,5,5,5,3,5,5,18,31.0,0,1,0
0,1,44,0,1444,2,3,2,3,1,3,2,1,1,2,1,2,1,1,11,3.0,0,0,1
1,1,16,0,644,3,1,3,2,5,3,5,5,1,3,2,1,3,5,1,0.0,0,1,0
0,1,11,0,1127,3,4,3,5,5,3,5,5,5,3,5,3,4,5,0,11.0,0,1,0
0,1,35,0,622,3,3,3,3,2,3,2,2,3,2,4,4,3,2,5,49.0,0,1,0
0,1,12,1,1035,2,5,5,5,2,2,2,2,2,5,3,4,3,2,0,0.0,1,0,0
1,1,39,1,2288,5,5,5,5,5,5,5,5,5,5,5,5,5,5,124,120.0,1,0,0
1,1,37,1,1979,3,3,3,3,5,3,3,4,4,4,4,2,4,1,0,0.0,1,0,0
1,1,45,1,806,5,2,2,2,5,5,5,5,2,4,1,3,3,5,42,9.0,0,0,1
0,1,36,1,2672,2,2,2,2,5,4,3,2,2,2,2,4,2,2,5,0.0,1,0,0
1,1,24,1,680,5,1,1,1,5,5,3,5,3,2,3,4,1,5,10,22.0,0,1,0
1,0,29,1,413,5,0,5,4,3,5,3,3,3,1,4,1,1,3,0,0.0,0,1,0
1,1,48,1,3396,5,5,4,5,4,4,5,4,4,4,4,3,4,4,17,4.0,1,0,0
0,1,51,1,1750,5,5,5,5,2,4,4,3,3,4,3,3,3,3,0,0.0,1,0,0
0,1,43,1,3094,1,5,5,5,1,3,3,1,1,1,1,2,1,1,7,0.0,1,0,0
0,1,30,1,486,2,2,2,2,4,4,4,4,4,5,5,5,5,4,4,3.0,1,0,0
1,0,18,1,1491,4,4,4,1,2,4,2,2,4,3,4,3,4,2,0,0.0,0,1,0
1,0,12,1,861,2,1,1,4,4,1,4,4,4,3,3,3,4,4,13,14.0,0,1,0
0,1,32,0,214,4,3,0,2,3,0,3,3,5,1,4,2,1,3,0,0.0,0,0,1
1,1,50,0,280,2,3,2,3,2,2,2,2,1,5,3,2,4,2,0,3.0,0,1,0
0,1,65,0,302,3,5,3,2,2,5,4,1,1,3,1,3,1,4,0,4.0,0,1,0
0,1,69,0,1009,3,3,3,4,3,1,3,4,4,3,4,4,4,1,1,0.0,0,1,0
1,1,33,1,1905,4,1,1,1,4,4,4,4,2,3,3,3,4,4,18,13.0,1,0,0
0,1,42,1,417,2,2,2,2,3,4,4,3,3,4,3,5,3,4,7,3.0,1,0,0
0,1,40,1,773,3,4,4,4,3,3,3,3,2,5,4,4,4,3,15,26.0,0,1,0
1,1,67,1,129,3,1,1,1,5,4,3,4,4,4,3,1,4,4,19,26.0,1,0,0
1,1,62,0,438,2,4,2,1,5,2,5,5,5,2,4,5,5,5,0,14.0,0,1,0
1,0,26,1,304,2,4,2,3,5,2,5,5,4,4,4,5,4,5,0,0.0,1,0,0
1,0,57,1,777,5,5,5,2,2,5,2,2,3,2,4,5,5,2,0,0.0,1,0,0
1,1,31,0,1208,3,1,3,3,5,3,5,5,3,1,3,4,4,5,0,7.0,0,1,0
1,1,12,0,1313,3,2,3,3,5,3,5,5,2,3,3,1,2,5,6,0.0,0,1,0
0,1,48,1,1749,2,4,5,4,3,2,3,1,1,2,1,1,1,2,10,8.0,0,1,0
0,0,38,1,719,2,2,2,3,4,2,4,4,2,1,4,1,4,4,0,0.0,0,1,0
1,1,57,1,277,1,0,0,4,3,1,3,3,4,4,4,4,4,3,1,9.0,0,1,0
0,1,33,1,228,5,5,4,5,1,5,3,4,4,4,4,4,4,5,64,43.0,1,0,0
0,1,38,0,502,2,5,3,2,2,3,2,2,3,4,4,5,5,2,17,29.0,0,1,0
