carat,depth,table,cut = Fair,cut = Good,cut = Ideal,cut = Premium,cut = Very Good,color = D,color = E,color = F,color = G,color = H,color = I,color = J,clarity = I1,clarity = IF,clarity = SI1,clarity = SI2,clarity = VS1,clarity = VS2,clarity = VVS1,clarity = VVS2
1.22,61.8,58.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.55,61.5,56.7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.13,61.2,57.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.22,59.3,59.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.22,61.9,58.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.03,62.8,55.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.71,63.0,57.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.39,61.5,56.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.24,62.0,59.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.01,63.1,59.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.79,63.2,56.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,61.0,55.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.32,62.6,58.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.85,62.0,58.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.01,65.6,56.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3,62.9,58.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.33,62.3,60.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.22,62.6,54.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.5,62.2,56.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.27,62.1,56.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.32,62.0,55.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.33,61.9,59.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.69,61.5,60.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.38,60.5,56.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.32,61.5,57.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.56,62.1,58.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8,59.0,60.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.3,61.1,59.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.39,60.1,57.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.54,61.0,56.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.75,62.8,56.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.01,59.7,60.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.53,61.2,65.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.5,60.2,59.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.73,62.8,59.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.55,61.5,57.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.5,63.9,60.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.32,62.2,53.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.9,63.4,59.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.76,61.2,56.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.01,59.9,61.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.55,61.4,55.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.58,62.5,58.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.7,61.6,58.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.12,62.1,58.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.0,63.0,54.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,61.4,57.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,59.3,61.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.11,61.0,57.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.21,58.8,59.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.33,61.5,57.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.02,61.5,59.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.54,63.2,55.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.41,62.0,56.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.03,59.9,57.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.34,62.9,56.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,62.6,61.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.23,64.4,57.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.41,61.2,55.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.59,61.8,56.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.21,62.6,59.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.51,61.8,54.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.34,61.3,61.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.4,61.8,58.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.53,63.0,58.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.2,58.7,60.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.5,62.3,59.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.21,63.7,55.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.41,62.5,55.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.6,60.0,58.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.3,60.7,58.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.5,64.3,58.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.5,62.3,55.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.87,60.3,61.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.0,62.3,55.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.73,60.6,59.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.12,61.6,58.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.41,61.8,55.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.77,63.3,57.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.51,59.1,60.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3,62.9,57.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.0,59.7,57.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.43,62.3,58.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3,62.2,57.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.26,60.7,58.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.89,64.3,55.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.41,61.9,59.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7,62.8,57.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.51,60.7,59.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.24,62.1,58.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.57,59.6,58.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.09,60.9,55.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.22,61.5,58.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.51,61.8,55.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.3,61.9,56.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.32,61.5,56.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.98,62.3,56.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.51,61.9,54.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.32,61.8,56.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.21,60.9,58.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.5,62.2,60.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.01,62.4,60.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.32,62.0,55.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.21,62.2,54.9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.7,62.8,58.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.5,60.3,60.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.32,62.2,57.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.38,62.2,54.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.9,61.8,56.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.05,59.4,62.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.51,63.9,57.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,62.0,53.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.71,61.8,55.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.31,61.5,60.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.03,61.3,61.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.52,60.1,60.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.59,59.7,59.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.35,60.7,57.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.06,62.5,54.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.75,60.7,62.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,62.4,60.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.51,62.7,55.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,61.3,56.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.31,60.8,60.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3,62.1,52.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.5,62.9,59.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.1,62.0,56.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.33,61.9,58.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.05,62.8,57.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.34,63.9,58.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.01,61.9,60.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.09,60.0,57.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.96,62.1,57.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3,62.5,58.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,62.0,55.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.15,62.2,54.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3,60.3,60.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.08,63.0,59.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.78,62.6,58.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.11,62.3,57.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.72,61.8,55.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2.02,62.2,59.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.52,59.6,60.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.51,64.1,61.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.04,61.1,56.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.32,61.3,55.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,61.1,59.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2.08,60.1,59.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.32,60.2,60.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.24,62.6,55.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.31,62.1,58.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.71,62.4,56.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.4,62.4,58.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.82,62.2,59.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.01,63.8,59.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4,62.1,53.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.44,61.6,56.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.01,61.9,55.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,62.2,60.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.93,62.1,55.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.73,62.0,56.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.7,60.0,58.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.24,57.2,63.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.7,58.8,66.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.7,62.7,57.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.73,62.0,58.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.34,61.5,55.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3,62.9,59.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.27,61.7,57.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.18,59.9,63.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.51,60.0,57.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7,62.8,56.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.5,58.6,62.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.66,61.6,57.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.01,62.4,58.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.55,64.1,54.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.31,57.6,62.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.07,61.7,56.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.55,64.3,57.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.73,61.2,58.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.33,61.5,59.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.6,62.4,56.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.3,62.0,60.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.31,61.4,55.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.1,59.5,59.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.27,60.3,59.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.33,61.3,59.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.53,62.6,56.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.32,62.0,56.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.26,62.3,56.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.3,62.6,56.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.31,61.6,55.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.23,62.8,56.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.9,65.7,57.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.52,60.8,57.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.9,63.7,56.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.21,60.0,61.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.32,61.1,55.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.9,60.8,57.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.01,63.4,58.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.01,60.6,57.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.45,60.7,60.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.9,61.6,58.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.42,59.8,56.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.91,63.5,56.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.19,62.4,59.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.0,62.4,60.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.59,61.5,59.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.53,61.4,55.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.03,61.8,57.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.92,62.9,56.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.02,62.8,60.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.54,61.0,58.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.09,61.2,55.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.96,63.1,58.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.33,59.0,61.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.9,61.3,56.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.01,57.8,58.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.6,62.7,58.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.91,62.7,59.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.61,62.1,58.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.35,59.2,58.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.31,62.6,58.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.61,63.4,55.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.9,63.1,59.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.78,59.8,57.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.33,59.6,61.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.52,63.3,58.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.43,60.9,59.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.31,62.1,56.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.71,60.5,56.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.62,61.4,57.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.1,62.5,54.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.71,60.5,56.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2.0,58.0,62.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.7,62.2,58.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5,62.9,59.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.57,60.6,59.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.52,62.1,58.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4,61.9,56.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.71,61.5,62.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.24,63.0,58.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.55,61.6,56.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.5,62.7,56.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.38,61.5,55.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.52,62.0,55.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.2,61.8,55.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.39,62.0,55.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.02,57.5,62.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.6,62.0,57.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,62.3,59.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.33,60.6,57.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.36,62.1,56.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.36,62.3,54.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.5,60.2,57.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3,62.4,56.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.4,60.8,59.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.32,62.2,58.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.41,63.0,57.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.5,61.8,57.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.96,61.1,60.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.54,61.4,56.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.7,62.0,54.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.33,61.7,54.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3,61.0,56.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.01,62.1,58.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
